encoder,case_id,symbology,category,ec_level,encoding,pdf417_columns,status,detail,n_samples,n_trials_valid,validity_rate,median_ms,mean_ms,stddev_ms,min_ms,median_area_modules,median_file_bytes
pystrich-git,pdf-json_nc-ecl5,pdf417,json_near_capacity,5,,,ok,,25,5,1.0,7.7409,7.7862,0.1343,7.6144,40464,6407
pystrich-git,pdf-json_nc-ecl5-svg,pdf417,json_near_capacity,5,,,ok,,25,5,1.0,6.3386,6.3118,0.147,6.1231,40464,418711
pystrich-git,pdf-latin1-ecl2,pdf417,latin1,2,iso-8859-1,,ok,,25,5,1.0,0.8194,0.8047,0.118,0.6392,5076,1060
pystrich-git,pdf-latin1-ecl2-auto,pdf417,latin1,2,,,ok,,25,5,1.0,0.7945,0.7753,0.1424,0.5471,5076,1060
pystrich-git,pdf-latin1-ecl2-auto-svg,pdf417,latin1,2,,,ok,,25,5,1.0,0.6234,0.5793,0.1035,0.4056,5076,52628
pystrich-git,pdf-latin1-ecl2-svg,pdf417,latin1,2,iso-8859-1,,ok,,25,5,1.0,0.6366,0.5972,0.0858,0.4646,5076,52628
pystrich-git,pdf-latin1_ambiguous-ecl2,pdf417,latin1_ambiguous,2,iso-8859-1,,ok,,25,5,1.0,1.2169,1.1326,0.1653,0.8021,7887,1472
pystrich-git,pdf-latin1_ambiguous-ecl2-auto,pdf417,latin1_ambiguous,2,,,ok,,25,5,1.0,1.2058,1.1298,0.1713,0.7892,7887,1472
pystrich-git,pdf-latin1_ambiguous-ecl2-auto-svg,pdf417,latin1_ambiguous,2,,,ok,,25,5,1.0,0.9133,0.8608,0.1267,0.6084,7887,81689
pystrich-git,pdf-latin1_ambiguous-ecl2-svg,pdf417,latin1_ambiguous,2,iso-8859-1,,ok,,25,5,1.0,0.9158,0.862,0.1186,0.6162,7887,81689
pystrich-git,pdf-lower_text-ecl2,pdf417,lower_text,2,,,ok,,25,5,1.0,0.6267,0.6151,0.0379,0.5322,3696,831
pystrich-git,pdf-lower_text-ecl2-svg,pdf417,lower_text,2,,,ok,,25,5,1.0,0.4709,0.4627,0.0247,0.4075,3696,38376
pystrich-git,pdf-mixed_modes-ecl2,pdf417,mixed_modes,2,,,ok,,25,5,1.0,1.0254,0.9976,0.0951,0.7965,6150,1246
pystrich-git,pdf-mixed_modes-ecl2-svg,pdf417,mixed_modes,2,,,ok,,25,5,1.0,0.7762,0.7604,0.0634,0.6179,6150,63744
pystrich-git,pdf-near_capacity-ecl5,pdf417,near_capacity,5,,,ok,,25,5,1.0,5.8856,5.9107,0.1295,5.789,31122,5026
pystrich-git,pdf-near_capacity-ecl5-svg,pdf417,near_capacity,5,,,ok,,25,5,1.0,4.7694,4.7706,0.1362,4.6191,31122,322032
pystrich-git,pdf-numeric_long-ecl2,pdf417,numeric_long,2,,,ok,,25,5,1.0,0.7735,0.7778,0.0352,0.7287,4512,971
pystrich-git,pdf-numeric_long-ecl2-svg,pdf417,numeric_long,2,,,ok,,25,5,1.0,0.5842,0.5871,0.0233,0.558,4512,46769
pystrich-git,pdf-text_para-ecl2,pdf417,text_para,2,,,ok,,25,5,1.0,2.1642,2.0785,0.5738,1.3562,13608,2382
pystrich-git,pdf-text_para-ecl2-cols12,pdf417,text_para,2,,12,ok,,25,5,1.0,1.8945,2.0158,0.421,1.4018,12285,2245
pystrich-git,pdf-text_para-ecl2-cols12-svg,pdf417,text_para,2,,12,ok,,25,5,1.0,1.4147,1.5225,0.3227,1.0555,12285,127265
pystrich-git,pdf-text_para-ecl2-cols6,pdf417,text_para,2,,6,ok,,25,5,1.0,2.1464,2.3546,0.4281,1.82,14364,2806
pystrich-git,pdf-text_para-ecl2-cols6-svg,pdf417,text_para,2,,6,ok,,25,5,1.0,1.6145,1.8339,0.3763,1.4145,14364,149338
pystrich-git,pdf-text_para-ecl2-svg,pdf417,text_para,2,,,ok,,25,5,1.0,1.6229,1.5653,0.4535,0.9841,13608,140843
pystrich-git,pdf-upper_c40-ecl2,pdf417,upper_c40,2,,,ok,,25,5,1.0,0.682,0.6805,0.0265,0.6321,4104,912
pystrich-git,pdf-upper_c40-ecl2-svg,pdf417,upper_c40,2,,,ok,,25,5,1.0,0.5239,0.5169,0.0261,0.4637,4104,42568
pystrich-git,pdf-url-ecl2,pdf417,url,2,,,ok,,25,5,1.0,0.7333,0.7304,0.0267,0.6679,4512,959
pystrich-git,pdf-url-ecl2-svg,pdf417,url,2,,,ok,,25,5,1.0,0.5587,0.5552,0.0184,0.5093,4512,46760
pystrich-git,pdf-url_nc-ecl5,pdf417,url_near_capacity,5,,,ok,,25,5,1.0,8.047,8.0961,0.2086,7.836,42150,6663
pystrich-git,pdf-url_nc-ecl5-svg,pdf417,url_near_capacity,5,,,ok,,25,5,1.0,6.8228,8.2697,3.0465,6.5737,42150,436186
pystrich-git,pdf-utf8-ecl2,pdf417,utf8,2,utf-8,,ok,,25,5,1.0,0.6893,0.7014,0.0716,0.624,4158,906
pystrich-git,pdf-utf8-ecl2-auto,pdf417,utf8,2,,,ok,,25,5,1.0,0.6872,0.6845,0.0906,0.5473,4158,906
pystrich-git,pdf-utf8-ecl2-auto-svg,pdf417,utf8,2,,,ok,,25,5,1.0,0.5154,0.5218,0.0793,0.4054,4158,43191
pystrich-git,pdf-utf8-ecl2-svg,pdf417,utf8,2,utf-8,,ok,,25,5,1.0,0.51,0.5281,0.0658,0.4528,4158,43191
pystrich-git,pdf-xml_nc-ecl5,pdf417,xml_near_capacity,5,,,ok,,25,5,1.0,7.5279,7.5696,0.1743,7.3327,39240,6319
pystrich-git,pdf-xml_nc-ecl5-svg,pdf417,xml_near_capacity,5,,,ok,,25,5,1.0,6.1562,6.1449,0.1315,5.9566,39240,406074
pystrich-git,qr-alnum-eclH,qr,alnum,H,,,ok,,25,5,1.0,1.0899,1.1049,0.1651,0.8665,1089,816
pystrich-git,qr-alnum-eclH-svg,qr,alnum,H,,,ok,,25,5,1.0,0.8532,0.8104,0.0995,0.6801,1089,11736
pystrich-git,qr-alnum-eclL,qr,alnum,L,,,ok,,25,5,1.0,0.722,0.7686,0.1054,0.6753,625,561
pystrich-git,qr-alnum-eclL-svg,qr,alnum,L,,,ok,,25,5,1.0,0.5837,0.5889,0.0221,0.5569,625,7331
pystrich-git,qr-alnum-eclM,qr,alnum,M,,,ok,,25,5,1.0,0.9251,0.948,0.0959,0.8222,841,673
pystrich-git,qr-alnum-eclM-svg,qr,alnum,M,,,ok,,25,5,1.0,0.7383,0.7115,0.0739,0.5425,841,9513
pystrich-git,qr-alnum-eclQ,qr,alnum,Q,,,ok,,25,5,1.0,1.034,1.0415,0.1831,0.8277,841,688
pystrich-git,qr-alnum-eclQ-svg,qr,alnum,Q,,,ok,,25,5,1.0,0.7247,0.7902,0.1057,0.6845,841,9640
pystrich-git,qr-base64_nc-eclM,qr,base64_near_capacity,M,,,ok,,25,5,1.0,28.5989,29.9175,2.9922,27.1217,27225,12031
pystrich-git,qr-base64_nc-eclM-svg,qr,base64_near_capacity,M,,,ok,,25,5,1.0,25.4351,27.7537,3.9279,24.1108,27225,300642
pystrich-git,qr-bcbp-eclM,qr,bcbp,M,,,ok,,25,5,1.0,0.9977,1.2518,0.3584,0.9401,841,691
pystrich-git,qr-bcbp-eclM-svg,qr,bcbp,M,,,ok,,25,5,1.0,0.8652,1.0945,0.3308,0.7972,841,9594
pystrich-git,qr-json_nc-eclM,qr,json_near_capacity,M,,,ok,,25,5,1.0,27.6842,29.1757,3.0757,26.3319,27225,12021
pystrich-git,qr-json_nc-eclM-svg,qr,json_near_capacity,M,,,ok,,25,5,1.0,24.9825,27.2076,3.9118,23.6267,27225,299908
pystrich-git,qr-kanji-eclM,qr,kanji,M,shift_jis,,ok,,25,5,1.0,0.8927,0.9478,0.3269,0.6443,841,685
pystrich-git,qr-kanji-eclM-auto,qr,kanji,M,,,ok,,25,5,1.0,1.299,1.2689,0.2319,0.8384,1369,956
pystrich-git,qr-kanji-eclM-auto-svg,qr,kanji,M,,,ok,,25,5,1.0,1.0984,1.0702,0.202,0.6849,1369,14986
pystrich-git,qr-kanji-eclM-svg,qr,kanji,M,shift_jis,,ok,,25,5,1.0,0.7412,0.7362,0.1178,0.5362,841,9601
pystrich-git,qr-latin1-eclM,qr,latin1,M,iso-8859-1,,ok,,25,5,1.0,1.6005,1.5512,0.2606,1.0677,1681,1105
pystrich-git,qr-latin1-eclM-auto,qr,latin1,M,,,ok,,25,5,1.0,1.573,1.5537,0.2842,1.0632,1681,1105
pystrich-git,qr-latin1-eclM-auto-svg,qr,latin1,M,,,ok,,25,5,1.0,1.3513,1.318,0.2298,0.8886,1681,18419
pystrich-git,qr-latin1-eclM-svg,qr,latin1,M,iso-8859-1,,ok,,25,5,1.0,1.3707,1.3262,0.2252,0.9077,1681,18419
pystrich-git,qr-latin1_ambiguous-eclM,qr,latin1_ambiguous,M,iso-8859-1,,ok,,25,5,1.0,1.3629,1.345,0.2049,1.1218,1369,955
pystrich-git,qr-latin1_ambiguous-eclM-auto,qr,latin1_ambiguous,M,,,ok,,25,5,1.0,1.3704,1.3428,0.1988,1.1249,1369,955
pystrich-git,qr-latin1_ambiguous-eclM-auto-svg,qr,latin1_ambiguous,M,,,ok,,25,5,1.0,1.1735,1.1538,0.1793,0.956,1369,15507
pystrich-git,qr-latin1_ambiguous-eclM-svg,qr,latin1_ambiguous,M,iso-8859-1,,ok,,25,5,1.0,1.189,1.1658,0.181,0.9617,1369,15507
pystrich-git,qr-mixed_modes-eclM,qr,mixed_modes,M,,,ok,,25,5,1.0,2.1691,2.3407,0.6071,1.7642,1681,1128
pystrich-git,qr-mixed_modes-eclM-svg,qr,mixed_modes,M,,,ok,,25,5,1.0,1.5611,1.6477,0.2699,1.2516,1681,19227
pystrich-git,qr-near_capacity-eclH,qr,near_capacity,H,,,ok,,25,5,1.0,21.3461,23.5343,4.2925,20.8586,27225,12023
pystrich-git,qr-near_capacity-eclH-svg,qr,near_capacity,H,,,ok,,25,5,1.0,18.478,20.0691,3.2911,17.8924,27225,299253
pystrich-git,qr-near_capacity-eclL,qr,near_capacity,L,,,ok,,25,5,1.0,31.5033,32.1963,4.2728,27.4511,27225,11769
pystrich-git,qr-near_capacity-eclL-svg,qr,near_capacity,L,,,ok,,25,5,1.0,26.8989,28.9577,3.8742,24.9339,27225,295366
pystrich-git,qr-near_capacity-eclM,qr,near_capacity,M,,,ok,,25,5,1.0,29.7235,28.8442,2.9318,25.1501,27225,11831
pystrich-git,qr-near_capacity-eclM-svg,qr,near_capacity,M,,,ok,,25,5,1.0,23.5124,25.7458,3.8662,22.2808,27225,294972
pystrich-git,qr-near_capacity-eclQ,qr,near_capacity,Q,,,ok,,25,5,1.0,23.7712,25.1517,2.8344,22.416,27225,11882
pystrich-git,qr-near_capacity-eclQ-svg,qr,near_capacity,Q,,,ok,,25,5,1.0,19.9446,21.5211,3.0361,19.5305,27225,296484
pystrich-git,qr-numeric_long-eclM,qr,numeric_long,M,,,ok,,25,5,1.0,1.4864,1.9276,0.8273,1.3271,1089,816
pystrich-git,qr-numeric_long-eclM-svg,qr,numeric_long,M,,,ok,,25,5,1.0,1.171,1.2376,0.1546,1.1087,1089,12251
pystrich-git,qr-numeric_short-eclM,qr,numeric_short,M,,,ok,,25,5,1.0,0.6186,0.7961,0.3151,0.492,441,401
pystrich-git,qr-numeric_short-eclM-svg,qr,numeric_short,M,,,ok,,25,5,1.0,0.3974,0.4017,0.0159,0.3793,441,5233
pystrich-git,qr-text_para-eclM,qr,text_para,M,,,ok,,25,5,1.0,5.0273,5.0504,1.1163,3.7591,3721,2179
pystrich-git,qr-text_para-eclM-svg,qr,text_para,M,,,ok,,25,5,1.0,3.3941,3.8111,0.6227,3.2384,3721,41915
pystrich-git,qr-url-eclM,qr,url,M,,,ok,,25,5,1.0,1.3638,1.3029,0.161,1.1044,1369,937
pystrich-git,qr-url-eclM-svg,qr,url,M,,,ok,,25,5,1.0,1.1377,1.0801,0.0931,0.9489,1369,15114
pystrich-git,qr-url_nc-eclM,qr,url_near_capacity,M,,,ok,,25,5,1.0,32.9057,31.6534,2.995,27.6602,27225,12061
pystrich-git,qr-url_nc-eclM-svg,qr,url_near_capacity,M,,,ok,,25,5,1.0,26.1764,28.5173,4.0738,24.7306,27225,298315
pystrich-git,qr-utf8-eclM,qr,utf8,M,utf-8,,ok,,25,5,1.0,1.0581,1.0009,0.1288,0.846,1089,808
pystrich-git,qr-utf8-eclM-auto,qr,utf8,M,,,ok,,25,5,1.0,1.0444,0.9782,0.117,0.8165,1089,808
pystrich-git,qr-utf8-eclM-auto-svg,qr,utf8,M,,,ok,,25,5,1.0,0.8843,0.8231,0.1044,0.6819,1089,12073
pystrich-git,qr-utf8-eclM-svg,qr,utf8,M,utf-8,,ok,,25,5,1.0,0.8889,0.8312,0.1049,0.692,1089,12073
pystrich-git,qr-xml_nc-eclM,qr,xml_near_capacity,M,,,ok,,25,5,1.0,27.5433,28.8415,2.9659,25.975,27225,11960
pystrich-git,qr-xml_nc-eclM-svg,qr,xml_near_capacity,M,,,ok,,25,5,1.0,24.6864,26.9501,3.9686,23.2712,27225,298631
qrcode,qr-alnum-eclH,qr,alnum,H,,,ok,,25,5,1.0,3.0304,3.1629,1.0214,2.292,1089,397
qrcode,qr-alnum-eclH-svg,qr,alnum,H,,,ok,,25,5,1.0,3.851,3.6283,0.4799,2.9669,1089,11267
qrcode,qr-alnum-eclL,qr,alnum,L,,,ok,,25,5,1.0,1.7593,1.8074,0.166,1.712,625,293
qrcode,qr-alnum-eclL-svg,qr,alnum,L,,,ok,,25,5,1.0,2.2931,2.3557,0.1292,2.2454,625,6832
qrcode,qr-alnum-eclM,qr,alnum,M,,,ok,,25,5,1.0,2.4086,2.3492,0.3987,1.715,841,339
qrcode,qr-alnum-eclM-svg,qr,alnum,M,,,ok,,25,5,1.0,3.097,3.0133,0.3925,2.2281,841,8718
qrcode,qr-alnum-eclQ,qr,alnum,Q,,,ok,,25,5,1.0,2.4008,2.6937,0.3836,2.3413,841,350
qrcode,qr-alnum-eclQ-svg,qr,alnum,Q,,,ok,,25,5,1.0,3.4261,3.5525,0.5341,2.9893,841,9493
qrcode,qr-base64_nc-eclM,qr,base64_near_capacity,M,,,ok,,25,5,1.0,88.1985,88.2217,1.4624,85.6698,27225,5330
qrcode,qr-base64_nc-eclM-svg,qr,base64_near_capacity,M,,,ok,,25,5,1.0,110.1114,112.8228,8.9764,107.1954,27225,321973
qrcode,qr-bcbp-eclM,qr,bcbp,M,,,ok,,25,5,1.0,2.6649,3.3398,1.1065,2.4018,841,346
qrcode,qr-bcbp-eclM-svg,qr,bcbp,M,,,ok,,25,5,1.0,3.1664,4.2351,1.4012,3.0768,841,9072
qrcode,qr-json_nc-eclM,qr,json_near_capacity,M,,,ok,,25,5,1.0,87.2664,87.35,1.1664,85.3136,27225,5361
qrcode,qr-json_nc-eclM-svg,qr,json_near_capacity,M,,,ok,,25,5,1.0,107.8049,108.2918,1.4951,106.8852,27225,316336
qrcode,qr-kanji-eclM,qr,kanji,M,shift_jis,,unsupported,no charset/ECI support for 'shift_jis' payloads,0,0,,,,,,,
qrcode,qr-kanji-eclM-auto,qr,kanji,M,,,ok,,25,5,1.0,4.0427,3.7802,0.6759,2.389,1369,445
qrcode,qr-kanji-eclM-auto-svg,qr,kanji,M,,,ok,,25,5,1.0,5.1346,4.7742,0.8174,3.1577,1369,14813
qrcode,qr-kanji-eclM-svg,qr,kanji,M,shift_jis,,unsupported,no charset/ECI support for 'shift_jis' payloads,0,0,,,,,,,
qrcode,qr-latin1-eclM,qr,latin1,M,iso-8859-1,,unsupported,no charset/ECI support for 'iso-8859-1' payloads,0,0,,,,,,,
qrcode,qr-latin1-eclM-auto,qr,latin1,M,,,ok,,25,5,1.0,4.967,5.0996,1.2989,3.0716,1681,529
qrcode,qr-latin1-eclM-auto-svg,qr,latin1,M,,,ok,,25,5,1.0,6.2704,6.3854,1.6426,3.903,1681,17700
qrcode,qr-latin1-eclM-svg,qr,latin1,M,iso-8859-1,,unsupported,no charset/ECI support for 'iso-8859-1' payloads,0,0,,,,,,,
qrcode,qr-latin1_ambiguous-eclM,qr,latin1_ambiguous,M,iso-8859-1,,unsupported,no charset/ECI support for 'iso-8859-1' payloads,0,0,,,,,,,
qrcode,qr-latin1_ambiguous-eclM-auto,qr,latin1_ambiguous,M,,,ok,,25,5,1.0,4.8414,4.8356,0.7287,3.9369,1681,516
qrcode,qr-latin1_ambiguous-eclM-auto-svg,qr,latin1_ambiguous,M,,,ok,,25,5,1.0,6.1777,6.0909,0.8178,5.1139,1681,17798
qrcode,qr-latin1_ambiguous-eclM-svg,qr,latin1_ambiguous,M,iso-8859-1,,unsupported,no charset/ECI support for 'iso-8859-1' payloads,0,0,,,,,,,
qrcode,qr-mixed_modes-eclM,qr,mixed_modes,M,,,ok,,25,5,1.0,6.1744,6.5396,2.1574,4.0747,2025,582
qrcode,qr-mixed_modes-eclM-svg,qr,mixed_modes,M,,,ok,,25,5,1.0,7.732,7.6099,1.6343,5.1066,2025,22784
qrcode,qr-near_capacity-eclH,qr,near_capacity,H,,,ok,,25,5,1.0,81.5447,81.5968,1.2881,79.6357,27225,5383
qrcode,qr-near_capacity-eclH-svg,qr,near_capacity,H,,,ok,,25,5,1.0,102.949,103.8627,2.388,101.4531,27225,318996
qrcode,qr-near_capacity-eclL,qr,near_capacity,L,,,ok,,25,5,1.0,94.977,95.0679,1.2472,93.5146,27225,5335
qrcode,qr-near_capacity-eclL-svg,qr,near_capacity,L,,,ok,,25,5,1.0,116.1871,118.1336,4.9157,114.9028,27225,319537
qrcode,qr-near_capacity-eclM,qr,near_capacity,M,,,ok,,25,5,1.0,86.6681,86.9116,0.8294,85.7732,27225,5363
qrcode,qr-near_capacity-eclM-svg,qr,near_capacity,M,,,ok,,25,5,1.0,108.4035,109.4993,3.1447,106.6434,27225,316496
qrcode,qr-near_capacity-eclQ,qr,near_capacity,Q,,,ok,,25,5,1.0,83.1742,83.4765,1.2494,81.9857,27225,5423
qrcode,qr-near_capacity-eclQ-svg,qr,near_capacity,Q,,,ok,,25,5,1.0,105.0995,105.988,2.2485,103.806,27225,320906
qrcode,qr-numeric_long-eclM,qr,numeric_long,M,,,ok,,25,5,1.0,3.2567,4.1782,1.5596,3.0911,1089,392
qrcode,qr-numeric_long-eclM-svg,qr,numeric_long,M,,,ok,,25,5,1.0,4.0634,4.115,0.1809,3.9513,1089,11727
qrcode,qr-numeric_short-eclM,qr,numeric_short,M,,,ok,,25,5,1.0,2.5335,2.0381,0.6815,1.1569,441,242
qrcode,qr-numeric_short-eclM-svg,qr,numeric_short,M,,,ok,,25,5,1.0,1.5714,1.5878,0.0642,1.4968,441,4605
qrcode,qr-text_para-eclM,qr,text_para,M,,,ok,,25,5,1.0,11.7888,13.2418,2.0893,11.333,3721,925
qrcode,qr-text_para-eclM-svg,qr,text_para,M,,,ok,,25,5,1.0,16.1845,17.0091,2.8155,14.3293,3721,44096
qrcode,qr-url-eclM,qr,url,M,,,ok,,25,5,1.0,4.0624,3.9087,0.3737,3.141,1369,456
qrcode,qr-url-eclM-svg,qr,url,M,,,ok,,25,5,1.0,5.2351,5.0864,0.5456,3.9983,1369,15443
qrcode,qr-url_nc-eclM,qr,url_near_capacity,M,,,ok,,25,5,1.0,87.2673,87.6439,1.4664,85.8019,27225,5384
qrcode,qr-url_nc-eclM-svg,qr,url_near_capacity,M,,,ok,,25,5,1.0,108.4135,110.2943,6.0517,106.8468,27225,316613
qrcode,qr-utf8-eclM,qr,utf8,M,utf-8,,unsupported,no charset/ECI support for 'utf-8' payloads,0,0,,,,,,,
qrcode,qr-utf8-eclM-auto,qr,utf8,M,,,ok,,25,5,1.0,3.1337,2.9164,0.3976,2.3751,1089,376
qrcode,qr-utf8-eclM-auto-svg,qr,utf8,M,,,ok,,25,5,1.0,4.0421,3.7149,0.5023,3.065,1089,11832
qrcode,qr-utf8-eclM-svg,qr,utf8,M,utf-8,,unsupported,no charset/ECI support for 'utf-8' payloads,0,0,,,,,,,
qrcode,qr-xml_nc-eclM,qr,xml_near_capacity,M,,,ok,,25,5,1.0,87.3085,88.4367,5.1513,85.8082,27225,5382
qrcode,qr-xml_nc-eclM-svg,qr,xml_near_capacity,M,,,ok,,25,5,1.0,108.8684,109.5085,1.8651,107.3368,27225,322458
qrcodegen,qr-alnum-eclH,qr,alnum,H,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-alnum-eclH-svg,qr,alnum,H,,,ok,,25,5,1.0,4.5372,4.3171,0.3567,3.8325,1089,8079
qrcodegen,qr-alnum-eclL,qr,alnum,L,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-alnum-eclL-svg,qr,alnum,L,,,ok,,25,5,1.0,2.8949,2.8704,0.103,2.7123,625,5028
qrcodegen,qr-alnum-eclM,qr,alnum,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-alnum-eclM-svg,qr,alnum,M,,,ok,,25,5,1.0,3.8927,3.9933,0.581,3.0613,841,6495
qrcodegen,qr-alnum-eclQ,qr,alnum,Q,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-alnum-eclQ-svg,qr,alnum,Q,,,ok,,25,5,1.0,3.9461,4.1706,0.3692,3.7785,841,6672
qrcodegen,qr-base64_nc-eclM,qr,base64_near_capacity,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-base64_nc-eclM-svg,qr,base64_near_capacity,M,,,ok,,25,5,1.0,132.5903,133.3463,2.1265,131.232,27225,218394
qrcodegen,qr-bcbp-eclM,qr,bcbp,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-bcbp-eclM-svg,qr,bcbp,M,,,ok,,25,5,1.0,4.5556,5.5692,1.4109,4.3911,841,6630
qrcodegen,qr-json_nc-eclM,qr,json_near_capacity,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-json_nc-eclM-svg,qr,json_near_capacity,M,,,ok,,25,5,1.0,131.2532,132.3765,2.3605,130.8661,27225,213513
qrcodegen,qr-kanji-eclM,qr,kanji,M,shift_jis,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-kanji-eclM-auto,qr,kanji,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-kanji-eclM-auto-svg,qr,kanji,M,,,ok,,25,5,1.0,6.8341,6.386,0.9982,4.4087,1369,10182
qrcodegen,qr-kanji-eclM-svg,qr,kanji,M,shift_jis,,unsupported,no charset/ECI support for 'shift_jis' payloads,0,0,,,,,,,
qrcodegen,qr-latin1-eclM,qr,latin1,M,iso-8859-1,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-latin1-eclM-auto,qr,latin1,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-latin1-eclM-auto-svg,qr,latin1,M,,,ok,,25,5,1.0,7.4552,7.801,2.035,5.0565,1681,12362
qrcodegen,qr-latin1-eclM-svg,qr,latin1,M,iso-8859-1,,unsupported,no charset/ECI support for 'iso-8859-1' payloads,0,0,,,,,,,
qrcodegen,qr-latin1_ambiguous-eclM,qr,latin1_ambiguous,M,iso-8859-1,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-latin1_ambiguous-eclM-auto,qr,latin1_ambiguous,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-latin1_ambiguous-eclM-auto-svg,qr,latin1_ambiguous,M,,,ok,,25,5,1.0,7.3986,7.5718,0.8629,6.7746,1681,12381
qrcodegen,qr-latin1_ambiguous-eclM-svg,qr,latin1_ambiguous,M,iso-8859-1,,unsupported,no charset/ECI support for 'iso-8859-1' payloads,0,0,,,,,,,
qrcodegen,qr-mixed_modes-eclM,qr,mixed_modes,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-mixed_modes-eclM-svg,qr,mixed_modes,M,,,ok,,25,5,1.0,11.1483,10.7711,2.2644,7.3674,2401,18574
qrcodegen,qr-near_capacity-eclH,qr,near_capacity,H,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-near_capacity-eclH-svg,qr,near_capacity,H,,,ok,,25,5,1.0,115.3323,116.1754,2.0643,114.2512,27225,215261
qrcodegen,qr-near_capacity-eclL,qr,near_capacity,L,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-near_capacity-eclL-svg,qr,near_capacity,L,,,ok,,25,5,1.0,147.593,148.1019,2.4591,145.8111,27225,215586
qrcodegen,qr-near_capacity-eclM,qr,near_capacity,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-near_capacity-eclM-svg,qr,near_capacity,M,,,ok,,25,5,1.0,131.6013,135.4773,11.3754,130.3555,27225,213571
qrcodegen,qr-near_capacity-eclQ,qr,near_capacity,Q,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-near_capacity-eclQ-svg,qr,near_capacity,Q,,,ok,,25,5,1.0,122.6166,123.1445,1.8539,121.2862,27225,216472
qrcodegen,qr-numeric_long-eclM,qr,numeric_long,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-numeric_long-eclM-svg,qr,numeric_long,M,,,ok,,25,5,1.0,5.3035,5.5869,1.1592,4.9996,1089,8448
qrcodegen,qr-numeric_short-eclM,qr,numeric_short,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-numeric_short-eclM-svg,qr,numeric_short,M,,,ok,,25,5,1.0,4.0535,3.4023,1.091,2.0157,441,3540
qrcodegen,qr-text_para-eclM,qr,text_para,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-text_para-eclM-svg,qr,text_para,M,,,ok,,25,5,1.0,19.3222,20.8025,2.4907,18.7191,3721,30080
qrcodegen,qr-url-eclM,qr,url,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-url-eclM-svg,qr,url,M,,,ok,,25,5,1.0,6.8375,6.5226,0.7565,5.0214,1369,10705
qrcodegen,qr-url_nc-eclM,qr,url_near_capacity,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-url_nc-eclM-svg,qr,url_near_capacity,M,,,ok,,25,5,1.0,131.4732,132.5956,2.1433,130.8478,27225,211429
qrcodegen,qr-utf8-eclM,qr,utf8,M,utf-8,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-utf8-eclM-auto,qr,utf8,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-utf8-eclM-auto-svg,qr,utf8,M,,,ok,,25,5,1.0,5.0566,4.7917,0.5639,3.8224,1089,8455
qrcodegen,qr-utf8-eclM-svg,qr,utf8,M,utf-8,,unsupported,no charset/ECI support for 'utf-8' payloads,0,0,,,,,,,
qrcodegen,qr-xml_nc-eclM,qr,xml_near_capacity,M,,,unsupported,no documented raster output (vector-only library),0,0,,,,,,,
qrcodegen,qr-xml_nc-eclM-svg,qr,xml_near_capacity,M,,,ok,,25,5,1.0,131.4675,133.2795,4.5613,130.6886,27225,217687
segno,qr-alnum-eclH,qr,alnum,H,,,ok,,25,5,1.0,2.7249,2.5325,0.3154,2.0925,1089,363
segno,qr-alnum-eclH-svg,qr,alnum,H,,,ok,,25,5,1.0,2.41,2.2307,0.284,1.8448,1089,1893
segno,qr-alnum-eclL,qr,alnum,L,,,ok,,25,5,1.0,1.6041,1.6089,0.0337,1.5617,625,256
